tipo_dado,metrica,valor,nc,epochs,seed
synthetic,R²,0.6293976902961731,22,150,752
synthetic,MAE,1039.1348876953125,22,150,752
synthetic,RMSE,1285.94464305428,22,150,752
synthetic,MAPE,31.21873438358307,22,150,752
real+synthetic,R²,0.3204790949821472,22,150,752
real+synthetic,MAE,1299.650634765625,22,150,752
real+synthetic,RMSE,1741.2841525724627,22,150,752
real+synthetic,MAPE,41.716355085372925,22,150,752
real,R²,-0.15324199199676514,22,100,779
real,MAE,1757.888916015625,22,100,779
real,RMSE,2268.445943812636,22,100,779
real,MAPE,45.789241790771484,22,100,779
synthetic,R²,0.6164835691452026,22,100,779
synthetic,MAE,1073.6812744140625,22,100,779
synthetic,RMSE,1308.157960645426,22,100,779
synthetic,MAPE,32.434338331222534,22,100,779
real+synthetic,R²,0.38160252571105957,22,100,779
real+synthetic,MAE,1327.9296875,22,100,779
real+synthetic,RMSE,1661.1240922941308,22,100,779
real+synthetic,MAPE,37.80387341976166,22,100,779
real,R²,0.6478816270828247,22,150,779
real,MAE,1018.5350952148438,22,150,779
real,RMSE,1253.4659448904067,22,150,779
real,MAPE,31.69800341129303,22,150,779
synthetic,R²,0.4464913010597229,22,150,779
synthetic,MAE,1270.028076171875,22,150,779
synthetic,RMSE,1571.5581440086778,22,150,779
synthetic,MAPE,35.654303431510925,22,150,779
real+synthetic,R²,0.29876047372817993,22,150,779
real+synthetic,MAE,1405.1966552734375,22,150,779
real+synthetic,RMSE,1768.892450094126,22,150,779
real+synthetic,MAPE,37.37780749797821,22,150,779
real,R²,0.6102398633956909,22,100,807
real,MAE,1051.762451171875,22,100,807
real,RMSE,1318.7635307362727,22,100,807
real,MAPE,39.757123589515686,22,100,807
synthetic,R²,0.23037832975387573,22,100,807
synthetic,MAE,1322.1461181640625,22,100,807
synthetic,RMSE,1853.1341694545488,22,100,807
synthetic,MAPE,36.80476248264313,22,100,807
real+synthetic,R²,0.2702309489250183,22,100,807
real+synthetic,MAE,1525.857177734375,22,100,807
real+synthetic,RMSE,1804.516832839195,22,100,807
real+synthetic,MAPE,35.86810231208801,22,100,807
real,R²,0.40392017364501953,22,150,807
real,MAE,1225.0498046875,22,150,807
real,RMSE,1630.8741521037116,22,150,807
real,MAPE,37.66148388385773,22,150,807
synthetic,R²,0.6248241662979126,22,150,807
synthetic,MAE,1053.7711181640625,22,150,807
synthetic,RMSE,1293.8550440447339,22,150,807
synthetic,MAPE,34.75962579250336,22,150,807
real+synthetic,R²,0.3485296368598938,22,150,807
real+synthetic,MAE,1243.815673828125,22,150,807
real+synthetic,RMSE,1704.965322227992,22,150,807
real+synthetic,MAPE,42.42396354675293,22,150,807
real,R²,0.5772995352745056,22,100,836
real,MAE,1119.1834716796875,22,100,836
real,RMSE,1373.3606136044532,22,100,836
real,MAPE,31.56011700630188,22,100,836
synthetic,R²,0.5063928961753845,22,100,836
synthetic,MAE,1174.8084716796875,22,100,836
synthetic,RMSE,1484.0854928204103,22,100,836
synthetic,MAPE,38.089507818222046,22,100,836
real+synthetic,R²,0.3126934766769409,22,100,836
real+synthetic,MAE,1402.452392578125,22,100,836
real+synthetic,RMSE,1751.2310669925885,22,100,836
real+synthetic,MAPE,36.72851622104645,22,100,836
real,R²,0.42846131324768066,22,150,836
real,MAE,1279.448486328125,22,150,836
real,RMSE,1596.9489659973483,22,150,836
real,MAPE,37.48273551464081,22,150,836
synthetic,R²,0.6190323829650879,22,150,836
synthetic,MAE,1051.6651611328125,22,150,836
synthetic,RMSE,1303.8039058846234,22,150,836
synthetic,MAPE,36.825165152549744,22,150,836
real+synthetic,R²,0.4526165723800659,22,150,836
real+synthetic,MAE,1252.391357421875,22,150,836
real+synthetic,RMSE,1562.8382833805933,22,150,836
real+synthetic,MAPE,34.65552031993866,22,150,836
real,R²,0.6074642539024353,22,100,866
real,MAE,1055.2296142578125,22,100,866
real,RMSE,1323.4508868862495,22,100,866
real,MAPE,39.86784517765045,22,100,866
synthetic,R²,0.6492433547973633,22,100,866
synthetic,MAE,997.1854858398438,22,100,866
synthetic,RMSE,1251.0399673871334,22,100,866
synthetic,MAPE,34.01545584201813,22,100,866
real+synthetic,R²,0.6097650527954102,22,100,866
real+synthetic,MAE,1087.9122314453125,22,100,866
real+synthetic,RMSE,1319.5665481513238,22,100,866
real+synthetic,MAPE,35.561710596084595,22,100,866
real,R²,0.5115765333175659,22,150,866
real,MAE,1192.5877685546875,22,150,866
real,RMSE,1476.2724172726387,22,150,866
real,MAPE,32.64615535736084,22,150,866
synthetic,R²,0.45387405157089233,22,150,866
synthetic,MAE,1262.550537109375,22,150,866
synthetic,RMSE,1561.042199942077,22,150,866
synthetic,MAPE,35.34340262413025,22,150,866
real+synthetic,R²,0.6454740166664124,22,150,866
real+synthetic,MAE,1028.566162109375,22,150,866
real+synthetic,RMSE,1257.7440121105726,22,150,866
real+synthetic,MAPE,31.722575426101685,22,150,866
real,R²,0.16470307111740112,22,100,897
real,MAE,1477.5479736328125,22,100,897
real,RMSE,1930.5838495128876,22,100,897
real,MAPE,39.667898416519165,22,100,897
synthetic,R²,0.4504605531692505,22,100,897
synthetic,MAE,1316.1976318359375,22,100,897
synthetic,RMSE,1565.9131521256215,22,100,897
synthetic,MAPE,36.30445599555969,22,100,897
real+synthetic,R²,0.5946993231773376,22,100,897
real+synthetic,MAE,1109.00390625,22,100,897
real+synthetic,RMSE,1344.7974754586655,22,100,897
real+synthetic,MAPE,38.503581285476685,22,100,897
real,R²,0.6465086340904236,22,150,897
real,MAE,1013.2068481445312,22,150,897
real,RMSE,1255.9074408570084,22,150,897
real,MAPE,34.38572287559509,22,150,897
synthetic,R²,0.6028296947479248,22,150,897
synthetic,MAE,1030.8701171875,22,150,897
synthetic,RMSE,1331.240774615922,22,150,897
synthetic,MAPE,36.45813167095184,22,150,897
real+synthetic,R²,0.5463618040084839,22,150,897
real+synthetic,MAE,1162.6761474609375,22,150,897
real+synthetic,RMSE,1422.731747378964,22,150,897
real+synthetic,MAPE,36.42096221446991,22,150,897
real,R²,0.588545560836792,22,100,929
real,MAE,1106.34765625,22,100,929
real,RMSE,1354.9682191844943,22,100,929
real,MAPE,36.6050124168396,22,100,929
synthetic,R²,0.4632617235183716,22,100,929
synthetic,MAE,1233.108642578125,22,100,929
synthetic,RMSE,1547.5672037103914,22,100,929
synthetic,MAPE,36.59537732601166,22,100,929
real+synthetic,R²,0.6199098229408264,22,100,929
real+synthetic,MAE,1016.830078125,22,100,929
real+synthetic,RMSE,1302.301472394161,22,100,929
real+synthetic,MAPE,38.44073414802551,22,100,929
real,R²,0.6156683564186096,22,150,929
real,MAE,1047.9658203125,22,150,929
real,RMSE,1309.5476318179497,22,150,929
real,MAPE,38.8033926486969,22,150,929
synthetic,R²,0.6315232515335083,22,150,929
synthetic,MAE,1031.3817138671875,22,150,929
synthetic,RMSE,1282.2515841284815,22,150,929
synthetic,MAPE,36.42142713069916,22,150,929
real+synthetic,R²,0.6427261829376221,22,150,929
real+synthetic,MAE,1015.1694946289062,22,150,929
real+synthetic,RMSE,1262.6088566931567,22,150,929
real+synthetic,MAPE,32.463860511779785,22,150,929
real,R²,0.5574901700019836,22,100,962
real,MAE,1144.9632568359375,22,100,962
real,RMSE,1405.1726317431605,22,100,962
real,MAPE,39.68242108821869,22,100,962
synthetic,R²,0.5998817682266235,22,100,962
synthetic,MAE,1096.8394775390625,22,100,962
synthetic,RMSE,1336.1721445981427,22,100,962
synthetic,MAPE,30.952411890029907,22,100,962
real+synthetic,R²,0.5825432538986206,22,100,962
real+synthetic,MAE,1122.6083984375,22,100,962
real+synthetic,RMSE,1364.8155095103514,22,100,962
real+synthetic,MAPE,35.00165939331055,22,100,962
real,R²,0.6298086643218994,22,150,962
real,MAE,1051.373291015625,22,150,962
real,RMSE,1285.2314480279417,22,150,962
real,MAPE,29.606938362121582,22,150,962
synthetic,R²,0.5682798624038696,22,150,962
synthetic,MAE,1122.953125,22,150,962
synthetic,RMSE,1387.9357874195766,22,150,962
synthetic,MAPE,30.491110682487488,22,150,962
real+synthetic,R²,0.3847543001174927,22,150,962
real+synthetic,MAE,1244.948486328125,22,150,962
real+synthetic,RMSE,1656.8855573032195,22,150,962
real+synthetic,MAPE,34.613001346588135,22,150,962
real,R²,0.08503085374832153,22,100,996
real,MAE,1548.0670166015625,22,100,996
real,RMSE,2020.5585861340423,22,100,996
real,MAPE,39.39884006977081,22,100,996
synthetic,R²,0.5762979388237,22,100,996
synthetic,MAE,1121.887451171875,22,100,996
synthetic,RMSE,1374.9867272086665,22,100,996
synthetic,MAPE,31.090784072875977,22,100,996
real+synthetic,R²,0.6082241535186768,22,100,996
real+synthetic,MAE,1008.8272705078125,22,100,996
real+synthetic,RMSE,1322.1692875725105,22,100,996
real+synthetic,MAPE,38.852450251579285,22,100,996
real,R²,0.17611616849899292,22,150,996
real,MAE,1323.7430419921875,22,150,996
real,RMSE,1917.3492118025865,22,150,996
real,MAPE,42.689964175224304,22,150,996
synthetic,R²,0.5304185152053833,22,150,996
synthetic,MAE,1168.531494140625,22,150,996
synthetic,RMSE,1447.5170551672268,22,150,996
synthetic,MAPE,31.871795654296875,22,150,996
real+synthetic,R²,0.5720033645629883,22,150,996
real+synthetic,MAE,1120.1595458984375,22,150,996
real+synthetic,RMSE,1381.9374533603177,22,150,996
real+synthetic,MAPE,36.45569384098053,22,150,996
real,R²,0.37000060081481934,22,100,1031
real,MAE,1331.0335693359375,22,100,1031
real,RMSE,1676.6340536920989,22,100,1031
real,MAPE,36.30474507808685,22,100,1031
synthetic,R²,0.2733914256095886,22,100,1031
synthetic,MAE,1444.8328857421875,22,100,1031
synthetic,RMSE,1800.6051066238815,22,100,1031
synthetic,MAPE,40.238091349601746,22,100,1031
real+synthetic,R²,0.6483442783355713,22,100,1031
real+synthetic,MAE,1004.709228515625,22,100,1031
real+synthetic,RMSE,1252.6422573903533,22,100,1031
real+synthetic,MAPE,33.63104462623596,22,100,1031
real,R²,0.6368550658226013,22,150,1031
real,MAE,1004.5365600585938,22,150,1031
real,RMSE,1272.9408371955076,22,150,1031
real,MAPE,35.586416721343994,22,150,1031
synthetic,R²,0.6131017208099365,22,150,1031
synthetic,MAE,1075.0167236328125,22,150,1031
synthetic,RMSE,1313.9130488734786,22,150,1031
synthetic,MAPE,32.641783356666565,22,150,1031
real+synthetic,R²,0.6425880789756775,22,150,1031
real+synthetic,MAE,1027.1798095703125,22,150,1031
real+synthetic,RMSE,1262.8528219867903,22,150,1031
real+synthetic,MAPE,31.76199197769165,22,150,1031
real,R²,0.42497432231903076,22,100,1067
real,MAE,1299.5396728515625,22,100,1067
real,RMSE,1601.8131133187792,22,100,1067
real,MAPE,35.61110198497772,22,100,1067
synthetic,R²,0.5158177018165588,22,100,1067
synthetic,MAE,1148.6279296875,22,100,1067
synthetic,RMSE,1469.8488867907477,22,100,1067
synthetic,MAPE,33.3131343126297,22,100,1067
real+synthetic,R²,0.43923962116241455,22,100,1067
real+synthetic,MAE,1272.0821533203125,22,100,1067
real+synthetic,RMSE,1581.8192848742235,22,100,1067
real+synthetic,MAPE,36.722347140312195,22,100,1067
real,R²,0.3341156244277954,22,150,1067
real,MAE,1264.2611083984375,22,150,1067
real,RMSE,1723.7236582468781,22,150,1067
real,MAPE,34.73288416862488,22,150,1067
synthetic,R²,0.6430740356445312,22,150,1067
synthetic,MAE,1027.3336181640625,22,150,1067
synthetic,RMSE,1261.9940075135064,22,150,1067
synthetic,MAPE,31.05173110961914,22,150,1067
real+synthetic,R²,0.6347676515579224,22,150,1067
real+synthetic,MAE,1042.9127197265625,22,150,1067
real+synthetic,RMSE,1276.5941015060346,22,150,1067
real+synthetic,MAPE,32.1218878030777,22,150,1067
real,R²,0.5404762029647827,22,100,1104
real,MAE,1161.6865234375,22,100,1104
real,RMSE,1431.9315189631102,22,100,1104
real,MAPE,37.47682571411133,22,100,1104
synthetic,R²,0.09440147876739502,22,100,1104
synthetic,MAE,1599.943359375,22,100,1104
synthetic,RMSE,2010.1851904737534,22,100,1104
synthetic,MAPE,41.283419728279114,22,100,1104
real+synthetic,R²,0.018565833568572998,22,100,1104
real+synthetic,MAE,1657.5537109375,22,100,1104
real+synthetic,RMSE,2092.6606270487337,22,100,1104
real+synthetic,MAPE,42.22629964351654,22,100,1104
real,R²,0.5758819580078125,22,150,1104
real,MAE,1106.9886474609375,22,150,1104
real,RMSE,1375.6615681191358,22,150,1104
real,MAPE,42.43839085102081,22,150,1104
synthetic,R²,0.6478747129440308,22,150,1104
synthetic,MAE,1019.4891967773438,22,150,1104
synthetic,RMSE,1253.4783604035613,22,150,1104
synthetic,MAPE,31.895500421524048,22,150,1104
real+synthetic,R²,0.6192417740821838,22,150,1104
real+synthetic,MAE,1045.864990234375,22,150,1104
real+synthetic,RMSE,1303.4454821740724,22,150,1104
real+synthetic,MAPE,38.45364153385162,22,150,1104
real,R²,0.638322651386261,22,100,1142
real,MAE,1028.330322265625,22,100,1142
real,RMSE,1270.3660397696406,22,100,1142
real,MAPE,31.88362717628479,22,100,1142
synthetic,R²,0.353651762008667,22,100,1142
synthetic,MAE,1343.9862060546875,22,100,1142
synthetic,RMSE,1698.2495399675513,22,100,1142
synthetic,MAPE,38.114359974861145,22,100,1142
real+synthetic,R²,-0.05985605716705322,22,100,1142
real+synthetic,MAE,1662.06201171875,22,100,1142
real+synthetic,RMSE,2174.6614679071317,22,100,1142
real+synthetic,MAPE,42.62601435184479,22,100,1142
real,R²,0.5252960920333862,22,150,1142
real,MAE,1178.7728271484375,22,150,1142
real,RMSE,1455.3908409770895,22,150,1142
real,MAPE,34.04518961906433,22,150,1142
synthetic,R²,0.6341289281845093,22,150,1142
synthetic,MAE,1032.9388427734375,22,150,1142
synthetic,RMSE,1277.7099631763072,22,150,1142
synthetic,MAPE,35.88908910751343,22,150,1142
real+synthetic,R²,0.561601996421814,22,150,1142
real+synthetic,MAE,1120.94921875,22,150,1142
real+synthetic,RMSE,1398.628971528904,22,150,1142
real+synthetic,MAPE,42.15673506259918,22,150,1142
real,R²,0.6387449502944946,22,100,1181
real,MAE,1021.1708984375,22,100,1181
real,RMSE,1269.6242062122162,22,100,1181
real,MAPE,35.62324643135071,22,100,1181
synthetic,R²,0.517134428024292,22,100,1181
synthetic,MAE,1174.96923828125,22,100,1181
synthetic,RMSE,1467.8488512105052,22,100,1181
synthetic,MAPE,37.192994356155396,22,100,1181
real+synthetic,R²,0.6215366125106812,22,100,1181
real+synthetic,MAE,1054.04833984375,22,100,1181
real+synthetic,RMSE,1299.511542849851,22,100,1181
real+synthetic,MAPE,36.65832579135895,22,100,1181
real,R²,0.5991662740707397,22,150,1181
real,MAE,1089.0404052734375,22,150,1181
real,RMSE,1337.3662549952426,22,150,1181
real,MAPE,36.726877093315125,22,150,1181
synthetic,R²,0.4105650782585144,22,150,1181
synthetic,MAE,1278.19775390625,22,150,1181
synthetic,RMSE,1621.7583821272515,22,150,1181
synthetic,MAPE,35.80480217933655,22,150,1181
real+synthetic,R²,0.060400962829589844,22,150,1181
real+synthetic,MAE,1395.9334716796875,22,150,1181
real+synthetic,RMSE,2047.5735029541675,22,150,1181
real+synthetic,MAPE,43.42557191848755,22,150,1181
real,R²,0.08085250854492188,22,100,1221
real,MAE,1534.3477783203125,22,100,1221
real,RMSE,2025.1669684250728,22,100,1221
real,MAPE,38.978904485702515,22,100,1221
synthetic,R²,0.6306110620498657,22,100,1221
synthetic,MAE,1052.1024169921875,22,100,1221
synthetic,RMSE,1283.8378012817664,22,100,1221
synthetic,MAPE,30.756431818008423,22,100,1221
real+synthetic,R²,0.5495688915252686,22,100,1221
real+synthetic,MAE,1172.3209228515625,22,100,1221
real+synthetic,RMSE,1417.6936816534098,22,100,1221
real+synthetic,MAPE,43.52734386920929,22,100,1221
real,R²,0.6491066217422485,22,150,1221
real,MAE,1003.88037109375,22,150,1221
real,RMSE,1251.2836908551153,22,150,1221
real,MAPE,34.30027365684509,22,150,1221
synthetic,R²,0.5016456842422485,22,150,1221
synthetic,MAE,1221.983154296875,22,150,1221
synthetic,RMSE,1491.2048819662575,22,150,1221
synthetic,MAPE,38.41350078582764,22,150,1221
real+synthetic,R²,0.5909104347229004,22,150,1221
real+synthetic,MAE,1052.550537109375,22,150,1221
real+synthetic,RMSE,1351.0686511054869,22,150,1221
real+synthetic,MAPE,38.42993974685669,22,150,1221
real,R²,0.4435963034629822,22,100,1262
real,MAE,1314.2550048828125,22,100,1262
real,RMSE,1575.6625590525402,22,100,1262
real,MAPE,36.045461893081665,22,100,1262
synthetic,R²,0.4867480993270874,22,100,1262
synthetic,MAE,1234.1649169921875,22,100,1262
synthetic,RMSE,1513.3295245913891,22,100,1262
synthetic,MAPE,35.62345206737518,22,100,1262
real+synthetic,R²,0.11858075857162476,22,100,1262
real+synthetic,MAE,1435.765380859375,22,100,1262
real+synthetic,RMSE,1983.1678572425483,22,100,1262
real+synthetic,MAPE,36.18444502353668,22,100,1262
real,R²,0.39623522758483887,22,150,1262
real,MAE,1198.24658203125,22,150,1262
real,RMSE,1641.3534049679856,22,150,1262
real,MAPE,39.37828242778778,22,150,1262
synthetic,R²,0.4144056439399719,22,150,1262
synthetic,MAE,1286.140380859375,22,150,1262
synthetic,RMSE,1616.4663621616132,22,150,1262
synthetic,MAPE,39.66267108917236,22,150,1262
real+synthetic,R²,0.6068013906478882,22,150,1262
real+synthetic,MAE,1075.37744140625,22,150,1262
real+synthetic,RMSE,1324.5678540565598,22,150,1262
real+synthetic,MAPE,36.972373723983765,22,150,1262
real,R²,0.14891910552978516,25,100,1287
real,MAE,1524.8807373046875,25,100,1287
real,RMSE,1948.7388229313851,25,100,1287
real,MAPE,39.53540623188019,25,100,1287
synthetic,R²,0.5670074224472046,25,100,1287
synthetic,MAE,1098.5213623046875,25,100,1287
synthetic,RMSE,1389.9797210750953,25,100,1287
synthetic,MAPE,41.73983633518219,25,100,1287
real+synthetic,R²,0.23283624649047852,25,100,1287
real+synthetic,MAE,1443.8250732421875,25,100,1287
real+synthetic,RMSE,1850.1726946423137,25,100,1287
real+synthetic,MAPE,36.49475574493408,25,100,1287
real,R²,0.6264293789863586,25,150,1287
real,MAE,1059.8399658203125,25,150,1287
real,RMSE,1291.0842342775316,25,150,1287
real,MAPE,31.81208074092865,25,150,1287
synthetic,R²,0.5253673791885376,25,150,1287
synthetic,MAE,1176.0391845703125,25,150,1287
synthetic,RMSE,1455.2815019782256,25,150,1287
synthetic,MAPE,35.49322187900543,25,150,1287
real+synthetic,R²,0.6001287698745728,25,150,1287
real+synthetic,MAE,1082.4793701171875,25,150,1287
real+synthetic,RMSE,1335.7595685601507,25,150,1287
real+synthetic,MAPE,36.65148317813873,25,150,1287
real,R²,0.5388740301132202,25,100,1313
real,MAE,1203.8621826171875,25,100,1313
real,RMSE,1434.4255383253603,25,100,1313
real,MAPE,40.74357450008392,25,100,1313
synthetic,R²,0.6080681085586548,25,100,1313
synthetic,MAE,1072.3348388671875,25,100,1313
synthetic,RMSE,1322.4325597171298,25,100,1313
synthetic,MAPE,36.51532232761383,25,100,1313
real+synthetic,R²,0.5692226886749268,25,100,1313
real+synthetic,MAE,1130.888916015625,25,100,1313
real+synthetic,RMSE,1386.4193990275814,25,100,1313
real+synthetic,MAPE,30.5478572845459,25,100,1313
real,R²,0.6362349987030029,25,150,1313
real,MAE,977.1873168945312,25,150,1313
real,RMSE,1274.0271778890747,25,150,1313
real,MAPE,35.8040452003479,25,150,1313
synthetic,R²,0.2940638065338135,25,150,1313
synthetic,MAE,1282.9716796875,25,150,1313
synthetic,RMSE,1774.8062570320176,25,150,1313
synthetic,MAPE,40.87235629558563,25,150,1313
real+synthetic,R²,0.6267293691635132,25,150,1313
real+synthetic,MAE,1037.796875,25,150,1313
real+synthetic,RMSE,1290.5658158342796,25,150,1313
real+synthetic,MAPE,31.343168020248413,25,150,1313
real,R²,0.5462133884429932,25,100,1340
real,MAE,1108.5455322265625,25,100,1340
real,RMSE,1422.964511152685,25,100,1340
real,MAPE,38.439613580703735,25,100,1340
synthetic,R²,0.06276822090148926,25,100,1340
synthetic,MAE,1519.0091552734375,25,100,1340
synthetic,RMSE,2044.9924816487712,25,100,1340
synthetic,MAPE,41.41334593296051,25,100,1340
real+synthetic,R²,0.5742895007133484,25,100,1340
