od,hora_do_dia,dia_da_semana,n_viagens
murray hill-upper east side south,15,3,37
murray hill-upper east side south,16,3,36
murray hill-upper east side south,17,3,40
murray hill-upper east side south,18,3,48
murray hill-upper east side south,19,3,34
murray hill-upper east side south,20,3,26
murray hill-upper east side south,21,3,24
murray hill-upper east side south,22,3,21
murray hill-upper east side south,23,3,19
murray hill-upper east side south,0,4,9
murray hill-upper east side south,1,4,3
murray hill-upper east side south,5,4,2
murray hill-upper east side south,6,4,3
murray hill-upper east side south,7,4,14
murray hill-upper east side south,8,4,18
murray hill-upper east side south,9,4,30
murray hill-upper east side south,10,4,29
murray hill-upper east side south,11,4,25
murray hill-upper east side south,12,4,26
murray hill-upper east side south,13,4,29
murray hill-upper east side south,14,4,30
murray hill-upper east side south,15,4,26
murray hill-upper east side south,16,4,24
murray hill-upper east side south,17,4,38
murray hill-upper east side south,18,4,41
murray hill-upper east side south,19,4,24
murray hill-upper east side south,20,4,15
murray hill-upper east side south,21,4,19
murray hill-upper east side south,22,4,12
murray hill-upper east side south,23,4,9
murray hill-upper east side south,0,5,10
murray hill-upper east side south,1,5,6
murray hill-upper east side south,2,5,2
murray hill-upper east side south,3,5,1
murray hill-upper east side south,6,5,2
murray hill-upper east side south,7,5,1
murray hill-upper east side south,8,5,7
murray hill-upper east side south,9,5,10
murray hill-upper east side south,10,5,14
murray hill-upper east side south,11,5,19
murray hill-upper east side south,12,5,19
murray hill-upper east side south,13,5,13
murray hill-upper east side south,14,5,11
murray hill-upper east side south,15,5,19
murray hill-upper east side south,16,5,20
murray hill-upper east side south,17,5,12
murray hill-upper east side south,18,5,11
murray hill-upper east side south,19,5,15
murray hill-upper east side south,20,5,7
murray hill-upper east side south,21,5,2
murray hill-upper east side south,22,5,7
murray hill-upper east side south,23,5,3
murray hill-upper west side north,1,0,1
murray hill-upper west side north,7,0,1
murray hill-upper west side north,9,0,1
murray hill-upper west side north,10,0,2
murray hill-upper west side north,11,0,3
murray hill-upper west side north,12,0,5
murray hill-upper west side north,13,0,2
murray hill-upper west side north,14,0,8
murray hill-upper west side north,15,0,5
murray hill-upper west side north,16,0,8
murray hill-upper west side north,17,0,8
murray hill-upper west side north,18,0,4
murray hill-upper west side north,19,0,5
murray hill-upper west side north,20,0,8
murray hill-upper west side north,21,0,10
murray hill-upper west side north,22,0,6
murray hill-upper west side north,23,0,2
murray hill-upper west side north,0,1,2
murray hill-upper west side north,1,1,1
murray hill-upper west side north,2,1,1
murray hill-upper west side north,5,1,1
murray hill-upper west side north,6,1,1
murray hill-upper west side north,7,1,2
murray hill-upper west side north,8,1,4
murray hill-upper west side north,9,1,3
murray hill-upper west side north,10,1,3
murray hill-upper west side north,11,1,7
murray hill-upper west side north,12,1,6
murray hill-upper west side north,13,1,5
murray hill-upper west side north,14,1,6
murray hill-upper west side north,15,1,7
murray hill-upper west side north,16,1,9
murray hill-upper west side north,17,1,4
murray hill-upper west side north,18,1,14
murray hill-upper west side north,19,1,2
murray hill-upper west side north,20,1,10
murray hill-upper west side north,21,1,6
murray hill-upper west side north,22,1,7
murray hill-upper west side north,23,1,7
murray hill-upper west side north,0,2,1
murray hill-upper west side north,5,2,1
murray hill-upper west side north,6,2,2
murray hill-upper west side north,7,2,4
murray hill-upper west side north,8,2,3
murray hill-upper west side north,10,2,5
murray hill-upper west side north,11,2,3
murray hill-upper west side north,12,2,3
murray hill-upper west side north,13,2,7
murray hill-upper west side north,14,2,7
murray hill-upper west side north,15,2,8
murray hill-upper west side north,16,2,8
murray hill-upper west side north,17,2,6
murray hill-upper west side north,18,2,5
murray hill-upper west side north,19,2,12
murray hill-upper west side north,20,2,18
murray hill-upper west side north,21,2,13
murray hill-upper west side north,22,2,6
murray hill-upper west side north,23,2,3
murray hill-upper west side north,0,3,1
murray hill-upper west side north,6,3,1
murray hill-upper west side north,7,3,3
murray hill-upper west side north,9,3,2
murray hill-upper west side north,10,3,3
murray hill-upper west side north,11,3,3
murray hill-upper west side north,12,3,6
murray hill-upper west side north,13,3,8
murray hill-upper west side north,14,3,7
murray hill-upper west side north,15,3,12
murray hill-upper west side north,16,3,7
murray hill-upper west side north,17,3,3
murray hill-upper west side north,18,3,8
murray hill-upper west side north,19,3,5
murray hill-upper west side north,20,3,11
murray hill-upper west side north,21,3,8
murray hill-upper west side north,22,3,10
murray hill-upper west side north,23,3,7
murray hill-upper west side north,0,4,5
murray hill-upper west side north,1,4,2
murray hill-upper west side north,5,4,1
murray hill-upper west side north,6,4,1
murray hill-upper west side north,7,4,5
murray hill-upper west side north,8,4,1
murray hill-upper west side north,9,4,3
murray hill-upper west side north,11,4,6
murray hill-upper west side north,12,4,5
murray hill-upper west side north,13,4,7
murray hill-upper west side north,14,4,6
murray hill-upper west side north,15,4,7
murray hill-upper west side north,16,4,3
murray hill-upper west side north,17,4,5
murray hill-upper west side north,18,4,5
murray hill-upper west side north,19,4,5
murray hill-upper west side north,20,4,6
murray hill-upper west side north,21,4,5
murray hill-upper west side north,22,4,1
murray hill-upper west side north,23,4,5
murray hill-upper west side north,0,5,1
murray hill-upper west side north,1,5,1
murray hill-upper west side north,4,5,1
murray hill-upper west side north,8,5,3
murray hill-upper west side north,9,5,3
murray hill-upper west side north,10,5,1
murray hill-upper west side north,11,5,3
murray hill-upper west side north,12,5,4
murray hill-upper west side north,15,5,2
murray hill-upper west side north,16,5,2
murray hill-upper west side north,17,5,1
murray hill-upper west side north,18,5,2
murray hill-upper west side north,19,5,2
murray hill-upper west side north,20,5,4
murray hill-upper west side north,21,5,3
murray hill-upper west side north,22,5,3
murray hill-upper west side north,23,5,3
murray hill-upper west side south,8,0,2
murray hill-upper west side south,9,0,4
murray hill-upper west side south,10,0,5
murray hill-upper west side south,11,0,8
murray hill-upper west side south,12,0,8
murray hill-upper west side south,13,0,5
murray hill-upper west side south,14,0,10
murray hill-upper west side south,15,0,5
murray hill-upper west side south,16,0,5
murray hill-upper west side south,17,0,10
murray hill-upper west side south,18,0,18
murray hill-upper west side south,19,0,11
murray hill-upper west side south,20,0,12
murray hill-upper west side south,21,0,13
murray hill-upper west side south,22,0,11
murray hill-upper west side south,23,0,4
murray hill-upper west side south,7,1,1
murray hill-upper west side south,8,1,1
murray hill-upper west side south,9,1,5
murray hill-upper west side south,10,1,2
murray hill-upper west side south,11,1,9
murray hill-upper west side south,12,1,3
murray hill-upper west side south,13,1,8
murray hill-upper west side south,14,1,9
murray hill-upper west side south,15,1,6
murray hill-upper west side south,16,1,12
murray hill-upper west side south,17,1,7
murray hill-upper west side south,18,1,12
murray hill-upper west side south,19,1,3
murray hill-upper west side south,20,1,11
murray hill-upper west side south,21,1,13
murray hill-upper west side south,22,1,7
murray hill-upper west side south,23,1,5
murray hill-upper west side south,0,2,1
murray hill-upper west side south,1,2,1
murray hill-upper west side south,8,2,2
murray hill-upper west side south,9,2,2
murray hill-upper west side south,10,2,9
murray hill-upper west side south,11,2,6
murray hill-upper west side south,12,2,6
murray hill-upper west side south,13,2,2
murray hill-upper west side south,14,2,9
murray hill-upper west side south,15,2,12
murray hill-upper west side south,16,2,8
murray hill-upper west side south,17,2,4
murray hill-upper west side south,18,2,15
murray hill-upper west side south,19,2,11
murray hill-upper west side south,20,2,13
murray hill-upper west side south,21,2,10
murray hill-upper west side south,22,2,11
murray hill-upper west side south,23,2,6
murray hill-upper west side south,0,3,2
murray hill-upper west side south,1,3,1
murray hill-upper west side south,7,3,2
murray hill-upper west side south,8,3,4
murray hill-upper west side south,9,3,8
murray hill-upper west side south,10,3,8
murray hill-upper west side south,11,3,11
murray hill-upper west side south,12,3,4
murray hill-upper west side south,13,3,6
murray hill-upper west side south,14,3,13
murray hill-upper west side south,15,3,15
murray hill-upper west side south,16,3,11
murray hill-upper west side south,17,3,9
murray hill-upper west side south,18,3,18
murray hill-upper west side south,19,3,15
murray hill-upper west side south,20,3,13
murray hill-upper west side south,21,3,9
murray hill-upper west side south,22,3,10
murray hill-upper west side south,23,3,8
murray hill-upper west side south,0,4,2
murray hill-upper west side south,1,4,1
murray hill-upper west side south,8,4,2
murray hill-upper west side south,9,4,8
murray hill-upper west side south,10,4,5
murray hill-upper west side south,11,4,5
murray hill-upper west side south,12,4,5
murray hill-upper west side south,13,4,5
murray hill-upper west side south,14,4,6
murray hill-upper west side south,15,4,4
murray hill-upper west side south,16,4,6
murray hill-upper west side south,17,4,13
murray hill-upper west side south,18,4,9
murray hill-upper west side south,19,4,6
murray hill-upper west side south,20,4,6
murray hill-upper west side south,21,4,9
murray hill-upper west side south,22,4,2
murray hill-upper west side south,23,4,6
murray hill-upper west side south,0,5,2
murray hill-upper west side south,1,5,1
murray hill-upper west side south,5,5,1
murray hill-upper west side south,6,5,1
murray hill-upper west side south,7,5,1
murray hill-upper west side south,8,5,2
murray hill-upper west side south,9,5,1
murray hill-upper west side south,10,5,9
murray hill-upper west side south,11,5,1
murray hill-upper west side south,12,5,6
murray hill-upper west side south,13,5,5
murray hill-upper west side south,14,5,4
murray hill-upper west side south,15,5,5
murray hill-upper west side south,16,5,3
murray hill-upper west side south,17,5,8
murray hill-upper west side south,18,5,4
murray hill-upper west side south,19,5,3
murray hill-upper west side south,20,5,5
murray hill-upper west side south,21,5,4
murray hill-upper west side south,22,5,3
murray hill-upper west side south,23,5,3
murray hill-van cortlandt village,16,0,1
murray hill-van cortlandt village,12,3,1
murray hill-van cortlandt village,16,3,1
murray hill-van cortlandt village,23,4,1
murray hill-van nest/morris park,14,0,1
murray hill-van nest/morris park,5,2,1
murray hill-van nest/morris park,5,3,2
murray hill-van nest/morris park,5,4,3
murray hill-van nest/morris park,5,5,1
murray hill-van nest/morris park,19,5,3
murray hill-washington heights north,0,0,1
murray hill-washington heights north,1,0,1
murray hill-washington heights north,10,0,1
murray hill-washington heights north,13,0,1
murray hill-washington heights north,15,0,2
murray hill-washington heights north,17,0,1
murray hill-washington heights north,19,0,1
murray hill-washington heights north,12,1,1
murray hill-washington heights north,13,1,1
murray hill-washington heights north,14,1,1
murray hill-washington heights north,19,1,1
murray hill-washington heights north,21,1,3
murray hill-washington heights north,23,1,3
murray hill-washington heights north,0,2,2
murray hill-washington heights north,4,2,1
murray hill-washington heights north,12,2,1
murray hill-washington heights north,15,2,1
murray hill-washington heights north,16,2,1
murray hill-washington heights north,17,2,1
murray hill-washington heights north,19,2,2
murray hill-washington heights north,20,2,3
murray hill-washington heights north,21,2,1
murray hill-washington heights north,22,2,3
murray hill-washington heights north,1,3,1
murray hill-washington heights north,14,3,1
murray hill-washington heights north,18,3,1
murray hill-washington heights north,19,3,3
murray hill-washington heights north,20,3,1
murray hill-washington heights north,21,3,3
murray hill-washington heights north,2,4,2
murray hill-washington heights north,5,4,1
murray hill-washington heights north,13,4,2
murray hill-washington heights north,14,4,2
murray hill-washington heights north,19,4,1
murray hill-washington heights north,21,4,1
murray hill-washington heights north,19,5,1
murray hill-washington heights north,21,5,2
murray hill-washington heights south,10,0,1
murray hill-washington heights south,13,0,2
murray hill-washington heights south,15,0,1
murray hill-washington heights south,18,0,3
murray hill-washington heights south,20,0,1
murray hill-washington heights south,21,0,2
murray hill-washington heights south,23,0,1
murray hill-washington heights south,0,1,1
murray hill-washington heights south,6,1,1
murray hill-washington heights south,12,1,3
murray hill-washington heights south,13,1,1
murray hill-washington heights south,17,1,1
murray hill-washington heights south,18,1,2
murray hill-washington heights south,19,1,2
murray hill-washington heights south,20,1,1
murray hill-washington heights south,22,1,1
murray hill-washington heights south,23,1,1
murray hill-washington heights south,1,2,1
murray hill-washington heights south,2,2,1
murray hill-washington heights south,8,2,1
murray hill-washington heights south,9,2,1
murray hill-washington heights south,16,2,2
murray hill-washington heights south,18,2,3
murray hill-washington heights south,19,2,3
murray hill-washington heights south,20,2,3
murray hill-washington heights south,1,3,1
murray hill-washington heights south,2,3,1
murray hill-washington heights south,7,3,2
murray hill-washington heights south,9,3,1
murray hill-washington heights south,11,3,1
murray hill-washington heights south,12,3,2
murray hill-washington heights south,15,3,1
murray hill-washington heights south,18,3,2
murray hill-washington heights south,19,3,2
murray hill-washington heights south,20,3,1
murray hill-washington heights south,23,3,1
murray hill-washington heights south,0,4,1
murray hill-washington heights south,2,4,1
murray hill-washington heights south,4,4,1
murray hill-washington heights south,9,4,1
murray hill-washington heights south,13,4,1
murray hill-washington heights south,18,4,3
murray hill-washington heights south,19,4,1
