od,hora_do_dia,dia_da_semana,n_viagens
alphabet city-stuy town/peter cooper village,20,1,1
alphabet city-stuy town/peter cooper village,21,1,1
alphabet city-stuy town/peter cooper village,9,2,1
alphabet city-stuy town/peter cooper village,10,2,1
alphabet city-stuy town/peter cooper village,13,2,1
alphabet city-stuy town/peter cooper village,15,2,1
alphabet city-stuy town/peter cooper village,16,2,1
alphabet city-stuy town/peter cooper village,18,2,2
alphabet city-stuy town/peter cooper village,21,3,1
alphabet city-stuyvesant heights,0,0,1
alphabet city-stuyvesant heights,16,0,1
alphabet city-stuyvesant heights,23,3,1
alphabet city-sunnyside,2,0,1
alphabet city-sunset park east,0,1,1
alphabet city-sunset park east,20,1,1
alphabet city-sutton place/turtle bay north,0,0,1
alphabet city-sutton place/turtle bay north,2,0,1
alphabet city-sutton place/turtle bay north,3,0,1
alphabet city-sutton place/turtle bay north,21,0,1
alphabet city-sutton place/turtle bay north,6,1,1
alphabet city-sutton place/turtle bay north,9,1,1
alphabet city-sutton place/turtle bay north,10,1,1
alphabet city-sutton place/turtle bay north,6,2,1
alphabet city-sutton place/turtle bay north,17,2,1
alphabet city-sutton place/turtle bay north,19,2,1
alphabet city-times sq/theatre district,0,0,1
alphabet city-times sq/theatre district,5,0,1
alphabet city-times sq/theatre district,17,1,2
alphabet city-times sq/theatre district,20,2,1
alphabet city-times sq/theatre district,8,3,1
alphabet city-times sq/theatre district,12,3,1
alphabet city-tribeca/civic center,7,0,1
alphabet city-tribeca/civic center,8,0,2
alphabet city-tribeca/civic center,15,0,1
alphabet city-tribeca/civic center,16,0,1
alphabet city-tribeca/civic center,21,0,1
alphabet city-tribeca/civic center,23,0,1
alphabet city-tribeca/civic center,0,1,1
alphabet city-tribeca/civic center,7,1,1
alphabet city-tribeca/civic center,8,1,2
alphabet city-tribeca/civic center,12,1,1
alphabet city-tribeca/civic center,15,1,1
alphabet city-tribeca/civic center,16,1,1
alphabet city-tribeca/civic center,18,1,1
alphabet city-tribeca/civic center,6,2,1
alphabet city-tribeca/civic center,8,2,4
alphabet city-tribeca/civic center,17,2,1
alphabet city-tribeca/civic center,18,2,1
alphabet city-tribeca/civic center,19,2,1
alphabet city-tribeca/civic center,0,3,1
alphabet city-tribeca/civic center,15,3,1
alphabet city-tribeca/civic center,22,3,1
alphabet city-two bridges/seward park,0,0,1
alphabet city-two bridges/seward park,3,0,1
alphabet city-two bridges/seward park,4,0,2
alphabet city-two bridges/seward park,14,0,1
alphabet city-two bridges/seward park,16,0,1
alphabet city-two bridges/seward park,23,0,1
alphabet city-two bridges/seward park,0,1,1
alphabet city-two bridges/seward park,7,1,1
alphabet city-two bridges/seward park,12,1,1
alphabet city-two bridges/seward park,13,1,1
alphabet city-two bridges/seward park,14,1,1
alphabet city-two bridges/seward park,17,1,1
alphabet city-two bridges/seward park,18,1,1
alphabet city-two bridges/seward park,19,1,1
alphabet city-two bridges/seward park,0,2,1
alphabet city-two bridges/seward park,7,2,1
alphabet city-two bridges/seward park,13,2,1
alphabet city-two bridges/seward park,15,2,1
alphabet city-two bridges/seward park,16,2,2
alphabet city-two bridges/seward park,17,2,1
alphabet city-two bridges/seward park,6,3,1
alphabet city-two bridges/seward park,7,3,1
alphabet city-two bridges/seward park,11,3,2
alphabet city-two bridges/seward park,12,3,1
alphabet city-un/turtle bay south,1,0,1
alphabet city-un/turtle bay south,4,0,1
alphabet city-un/turtle bay south,6,0,1
alphabet city-un/turtle bay south,14,0,1
alphabet city-un/turtle bay south,21,0,1
alphabet city-un/turtle bay south,23,0,1
alphabet city-un/turtle bay south,10,1,1
alphabet city-un/turtle bay south,14,1,1
alphabet city-un/turtle bay south,21,1,1
alphabet city-un/turtle bay south,6,2,1
alphabet city-un/turtle bay south,9,2,1
alphabet city-un/turtle bay south,10,2,2
alphabet city-un/turtle bay south,16,2,1
alphabet city-un/turtle bay south,18,2,1
alphabet city-un/turtle bay south,23,2,1
alphabet city-un/turtle bay south,20,3,1
alphabet city-un/turtle bay south,21,3,1
alphabet city-union sq,0,0,1
alphabet city-union sq,2,0,1
alphabet city-union sq,8,0,1
alphabet city-union sq,9,0,1
alphabet city-union sq,10,0,2
alphabet city-union sq,7,1,1
alphabet city-union sq,9,1,3
alphabet city-union sq,10,1,2
alphabet city-union sq,11,1,1
alphabet city-union sq,14,1,1
alphabet city-union sq,15,1,1
alphabet city-union sq,17,1,1
alphabet city-union sq,20,1,1
alphabet city-union sq,22,1,1
alphabet city-union sq,8,2,3
alphabet city-union sq,9,2,2
alphabet city-union sq,11,2,1
alphabet city-union sq,13,2,1
alphabet city-union sq,14,2,1
alphabet city-union sq,15,2,1
alphabet city-union sq,22,2,1
alphabet city-union sq,23,2,1
alphabet city-union sq,8,3,1
alphabet city-union sq,12,3,1
alphabet city-union sq,14,3,1
alphabet city-union sq,15,3,1
alphabet city-union sq,22,3,1
alphabet city-upper east side north,1,0,1
alphabet city-upper east side north,2,0,1
alphabet city-upper east side north,3,0,1
alphabet city-upper east side north,6,0,1
alphabet city-upper east side north,14,0,1
alphabet city-upper east side north,1,1,1
alphabet city-upper east side north,8,2,1
alphabet city-upper east side north,20,2,1
alphabet city-upper east side north,12,3,1
alphabet city-upper east side north,17,3,1
alphabet city-upper east side south,4,0,1
alphabet city-upper east side south,7,0,1
alphabet city-upper east side south,13,0,1
alphabet city-upper east side south,7,1,1
alphabet city-upper east side south,17,1,1
alphabet city-upper east side south,23,1,1
alphabet city-upper east side south,11,2,1
alphabet city-upper east side south,12,2,1
alphabet city-upper east side south,20,2,1
alphabet city-upper east side south,7,3,1
alphabet city-upper east side south,9,3,1
alphabet city-upper west side north,0,0,1
alphabet city-upper west side north,3,0,1
alphabet city-upper west side north,4,0,1
alphabet city-upper west side north,11,2,1
alphabet city-upper west side south,2,0,1
alphabet city-upper west side south,3,0,1
alphabet city-upper west side south,4,0,1
alphabet city-upper west side south,15,0,1
alphabet city-upper west side south,19,1,1
alphabet city-upper west side south,20,1,1
alphabet city-washington heights south,0,0,1
alphabet city-washington heights south,4,0,1
alphabet city-washington heights south,5,0,1
alphabet city-washington heights south,8,1,1
alphabet city-west chelsea/hudson yards,0,0,1
alphabet city-west chelsea/hudson yards,2,0,1
alphabet city-west chelsea/hudson yards,14,0,1
alphabet city-west chelsea/hudson yards,2,1,1
alphabet city-west chelsea/hudson yards,8,1,1
alphabet city-west chelsea/hudson yards,17,1,1
alphabet city-west chelsea/hudson yards,7,2,1
alphabet city-west chelsea/hudson yards,8,2,1
alphabet city-west chelsea/hudson yards,9,2,1
alphabet city-west chelsea/hudson yards,18,3,1
alphabet city-west chelsea/hudson yards,20,3,2
alphabet city-west concourse,8,1,1
alphabet city-west concourse,9,2,1
alphabet city-west village,0,0,2
alphabet city-west village,1,0,2
alphabet city-west village,2,0,1
alphabet city-west village,4,0,1
alphabet city-west village,10,0,1
alphabet city-west village,13,0,1
alphabet city-west village,18,0,1
alphabet city-west village,23,0,1
alphabet city-west village,8,1,1
alphabet city-west village,10,1,1
alphabet city-west village,12,1,1
alphabet city-west village,15,1,1
alphabet city-west village,19,1,3
alphabet city-west village,20,1,1
alphabet city-west village,22,1,1
alphabet city-west village,23,1,1
alphabet city-west village,0,2,1
alphabet city-west village,14,2,1
alphabet city-west village,17,2,1
alphabet city-west village,18,2,1
alphabet city-west village,21,2,2
alphabet city-west village,23,2,1
alphabet city-west village,0,3,2
alphabet city-west village,1,3,1
alphabet city-west village,7,3,1
alphabet city-west village,9,3,1
alphabet city-west village,10,3,1
alphabet city-west village,17,3,1
alphabet city-west village,19,3,1
alphabet city-west village,23,3,2
alphabet city-williamsbridge/olinville,12,3,1
alphabet city-williamsburg (north side),16,0,1
alphabet city-williamsburg (north side),23,1,1
alphabet city-williamsburg (north side),8,2,1
alphabet city-williamsburg (north side),19,2,1
alphabet city-williamsburg (south side),2,0,2
alphabet city-williamsburg (south side),18,1,1
alphabet city-williamsburg (south side),20,3,1
alphabet city-world trade center,0,0,1
alphabet city-world trade center,1,0,1
alphabet city-world trade center,3,0,1
alphabet city-world trade center,14,0,1
alphabet city-world trade center,7,1,1
alphabet city-world trade center,8,2,1
alphabet city-world trade center,14,2,1
alphabet city-world trade center,10,3,1
alphabet city-world trade center,21,3,1
alphabet city-yorkville east,0,0,2
alphabet city-yorkville east,4,0,1
alphabet city-yorkville east,20,1,1
alphabet city-yorkville east,21,1,1
alphabet city-yorkville east,23,1,1
alphabet city-yorkville east,7,2,1
alphabet city-yorkville east,15,2,1
alphabet city-yorkville east,23,2,1
alphabet city-yorkville east,19,3,1
alphabet city-yorkville west,0,0,1
alphabet city-yorkville west,1,0,2
alphabet city-yorkville west,8,0,1
alphabet city-yorkville west,12,0,1
alphabet city-yorkville west,22,0,1
alphabet city-yorkville west,1,1,1
alphabet city-yorkville west,18,2,1
alphabet city-yorkville west,20,2,1
alphabet city-yorkville west,0,3,1
alphabet city-yorkville west,9,3,1
arrochar/fort wadsworth-arrochar/fort wadsworth,2,0,1
arrochar/fort wadsworth-arrochar/fort wadsworth,4,0,1
arrochar/fort wadsworth-arrochar/fort wadsworth,15,1,1
arrochar/fort wadsworth-arrochar/fort wadsworth,22,1,1
arrochar/fort wadsworth-arrochar/fort wadsworth,1,2,1
arrochar/fort wadsworth-arrochar/fort wadsworth,23,2,1
arrochar/fort wadsworth-grymes hill/clifton,13,2,1
arrochar/fort wadsworth-jfk airport,12,2,1
arrochar/fort wadsworth-new dorp/midland beach,1,2,1
arrochar/fort wadsworth-newark airport,5,0,1
arrochar/fort wadsworth-sunset park west,21,1,1
astoria park-east harlem north,23,0,1
astoria park-roosevelt island,18,2,1
astoria park-university heights/morris heights,0,2,1
astoria park-upper west side north,13,1,1
astoria park-washington heights south,16,1,1
astoria-alphabet city,1,0,1
astoria-astoria,0,0,2
astoria-astoria,1,0,2
astoria-astoria,2,0,8
astoria-astoria,3,0,2
astoria-astoria,4,0,3
astoria-astoria,5,0,3
astoria-astoria,6,0,4
astoria-astoria,7,0,2
astoria-astoria,9,0,2
astoria-astoria,10,0,4
astoria-astoria,11,0,2
astoria-astoria,12,0,5
astoria-astoria,14,0,9
astoria-astoria,15,0,6
astoria-astoria,16,0,6
astoria-astoria,17,0,3
astoria-astoria,18,0,7
astoria-astoria,20,0,1
astoria-astoria,21,0,1
astoria-astoria,23,0,1
astoria-astoria,3,1,2
astoria-astoria,4,1,1
astoria-astoria,5,1,2
astoria-astoria,7,1,1
astoria-astoria,8,1,4
astoria-astoria,9,1,5
astoria-astoria,10,1,2
astoria-astoria,11,1,3
astoria-astoria,12,1,5
astoria-astoria,13,1,6
astoria-astoria,14,1,2
astoria-astoria,15,1,3
astoria-astoria,16,1,3
astoria-astoria,17,1,2
astoria-astoria,18,1,1
astoria-astoria,19,1,1
astoria-astoria,20,1,3
astoria-astoria,21,1,7
astoria-astoria,0,2,2
astoria-astoria,1,2,1
astoria-astoria,2,2,1
astoria-astoria,3,2,1
astoria-astoria,7,2,2
astoria-astoria,8,2,2
astoria-astoria,9,2,1
astoria-astoria,10,2,4
astoria-astoria,11,2,3
astoria-astoria,13,2,2
astoria-astoria,14,2,3
astoria-astoria,15,2,4
astoria-astoria,16,2,4
astoria-astoria,17,2,3
astoria-astoria,18,2,1
astoria-astoria,19,2,6
astoria-astoria,20,2,2
astoria-astoria,22,2,2
astoria-astoria,23,2,1
astoria-astoria,3,3,1
astoria-astoria,7,3,2
astoria-astoria,8,3,1
astoria-astoria,9,3,2
astoria-astoria,10,3,3
astoria-astoria,11,3,1
astoria-astoria,12,3,2
astoria-astoria,13,3,4
astoria-astoria,14,3,1
astoria-astoria,15,3,2
astoria-astoria,16,3,3
astoria-astoria,17,3,4
astoria-astoria,19,3,5
astoria-astoria,20,3,3
astoria-astoria,21,3,1
astoria-astoria,22,3,2
astoria-astoria,23,3,1
astoria-auburndale,3,0,1
astoria-bath beach,4,0,1
astoria-bath beach,5,2,1
astoria-bay ridge,22,1,1
astoria-bay ridge,4,2,1
astoria-bay ridge,20,3,1
astoria-bay terrace/fort totten,10,0,1
astoria-bay terrace/fort totten,16,0,1
astoria-bayside,4,0,1
astoria-bayside,6,0,1
astoria-bedford,21,3,1
astoria-bensonhurst east,11,2,1
astoria-bensonhurst east,17,2,1
astoria-bloomingdale,0,0,1
astoria-boerum hill,1,0,1
astoria-borough park,14,3,1
astoria-briarwood/jamaica hills,4,0,1
astoria-briarwood/jamaica hills,5,0,1
astoria-briarwood/jamaica hills,14,3,1
astoria-bronx park,4,0,1
astoria-brooklyn navy yard,8,2,1
astoria-bushwick north,3,0,1
astoria-bushwick north,5,0,1
astoria-bushwick south,0,0,1
astoria-bushwick south,1,0,1
astoria-bushwick south,2,0,1
astoria-bushwick south,5,0,1
astoria-bushwick south,12,0,1
astoria-bushwick south,22,1,2
astoria-bushwick south,21,2,1
astoria-canarsie,16,1,1
astoria-canarsie,17,1,1
astoria-canarsie,12,3,1
astoria-canarsie,16,3,1
astoria-canarsie,17,3,1
astoria-central harlem,4,0,1
astoria-central harlem,7,0,2
astoria-central harlem north,4,0,1
astoria-central harlem north,20,3,1
astoria-central park,10,1,1
astoria-central park,9,2,1
astoria-chinatown,16,0,1
astoria-clinton east,4,0,1
astoria-clinton east,22,1,1
astoria-clinton west,8,0,1
astoria-clinton west,7,1,1
astoria-clinton west,14,2,1
astoria-college point,3,0,1
astoria-college point,4,0,1
astoria-college point,5,0,1
astoria-college point,10,1,1
astoria-college point,6,2,1
astoria-corona,3,0,2
astoria-corona,20,0,2
astoria-corona,21,0,2
astoria-corona,20,1,2
astoria-corona,11,3,2
astoria-crown heights north,3,0,1
astoria-crown heights north,0,1,1
astoria-crown heights north,7,3,1
astoria-cypress hills,4,0,1
astoria-downtown brooklyn/metrotech,9,2,1
astoria-dyker heights,6,0,1
astoria-dyker heights,6,1,1
astoria-dyker heights,5,2,1
astoria-dyker heights,6,3,1
astoria-east chelsea,1,0,1
astoria-east chelsea,3,0,1
astoria-east chelsea,6,0,1
astoria-east chelsea,22,0,1
astoria-east chelsea,15,1,1
astoria-east chelsea,0,3,1
astoria-east concourse/concourse village,4,0,1
astoria-east concourse/concourse village,19,3,1
astoria-east elmhurst,4,0,1
astoria-east elmhurst,14,1,1
astoria-east flatbush/remsen village,7,0,1
astoria-east harlem north,3,0,1
astoria-east harlem north,4,0,1
astoria-east harlem north,10,1,1
astoria-east harlem north,12,2,1
astoria-east harlem north,18,2,1
astoria-east harlem south,6,0,1
astoria-east harlem south,8,0,1
astoria-east harlem south,11,0,2
astoria-east harlem south,7,1,1
astoria-east harlem south,8,1,1
astoria-east tremont,4,0,1
astoria-east village,4,0,1
astoria-east village,6,1,1
astoria-east village,18,1,1
astoria-east village,19,2,1
astoria-east williamsburg,6,0,1
astoria-east williamsburg,5,1,1
astoria-east williamsburg,13,1,1
astoria-east williamsburg,5,2,1
astoria-east williamsburg,16,2,1
astoria-east williamsburg,5,3,1
astoria-east williamsburg,18,3,1
astoria-elmhurst,3,0,1
astoria-elmhurst,13,0,1
astoria-elmhurst,15,1,1
astoria-elmhurst,17,1,1
astoria-elmhurst,18,1,1
astoria-elmhurst,19,1,1
astoria-elmhurst,8,3,1
astoria-elmhurst,23,3,1
astoria-elmhurst/maspeth,2,0,1
astoria-elmhurst/maspeth,4,0,1
astoria-elmhurst/maspeth,13,0,1
astoria-elmhurst/maspeth,19,0,1
astoria-elmhurst/maspeth,21,0,1
astoria-elmhurst/maspeth,15,1,1
astoria-elmhurst/maspeth,10,2,1
astoria-elmhurst/maspeth,23,3,1
astoria-erasmus,16,1,1
astoria-far rockaway,4,0,1
astoria-financial district south,16,2,1
astoria-financial district south,9,3,1
astoria-flatlands,6,0,1
astoria-flushing,5,0,1
astoria-flushing meadows-corona park,5,2,1
astoria-flushing meadows-corona park,21,3,1
astoria-forest hills,0,0,1
astoria-forest hills,2,0,1
astoria-forest hills,4,0,1
astoria-forest hills,10,0,1
astoria-forest hills,17,1,1
astoria-forest hills,21,2,1
astoria-forest hills,16,3,1
astoria-fort greene,22,2,1
astoria-garment district,19,0,1
astoria-garment district,17,3,1
astoria-garment district,23,3,1
astoria-gowanus,2,0,1
astoria-gowanus,3,0,1
astoria-gramercy,10,0,1
astoria-gramercy,15,0,1
astoria-gramercy,17,1,1
astoria-greenpoint,15,0,1
astoria-greenpoint,17,0,1
astoria-greenpoint,18,0,1
astoria-greenwich village north,12,3,1
astoria-greenwich village south,13,1,1
astoria-hamilton heights,7,0,1
astoria-highbridge,6,3,1
astoria-hudson sq,6,0,1
astoria-inwood,0,0,2
astoria-inwood,17,0,1
astoria-inwood,0,1,1
astoria-jackson heights,4,0,1
astoria-jackson heights,5,0,1
astoria-jackson heights,7,0,1
astoria-jackson heights,8,0,1
astoria-jackson heights,10,0,2
astoria-jackson heights,15,0,3
astoria-jackson heights,17,0,1
astoria-jackson heights,0,1,1
astoria-jackson heights,2,1,1
astoria-jackson heights,7,1,1
astoria-jackson heights,8,1,1
