record_type,metric_table,run_section,artifact_name,metric_key,value,value_type,source_file,status,section_type,epoch,step,tag,metric_name
section_metric,metrics,strategy_tht_scalars,scalars,tags[29],metrics/od_jsd,str,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tags[30],metrics/od_unique_real,str,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tags[31],metrics/od_unique_synth,str,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tags[32],metrics/pickup_id_chi2,str,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tags[33],metrics/pickup_id_jsd,str,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tags[34],metrics/time_chi2,str,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tags[35],metrics/time_coverage_real,str,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tags[36],metrics/time_coverage_synth,str,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tags[37],metrics/time_jsd,str,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tags[38],metrics/time_unique_real,str,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tags[39],metrics/time_unique_synth,str,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tags[40],train/grad_norm,str,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tags[41],train/nll_d,str,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tags[42],train/nll_h,str,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tags[43],train/nll_o,str,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tags[44],train/nll_passenger,str,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tags[45],train/nll_r,str,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tags[46],train/nll_total,str,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tags[47],train/nll_total_amount,str,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tags[48],train/param_norm,str,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tags[49],val/nll_d,str,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tags[50],val/nll_h,str,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tags[51],val/nll_o,str,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tags[52],val/nll_passenger,str,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tags[53],val/nll_r,str,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tags[54],val/nll_total,str,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tags[55],val/nll_total_amount,str,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tag_counts.train/nll_total,30,int,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tag_counts.train/nll_h,30,int,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tag_counts.train/nll_o,30,int,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tag_counts.train/nll_d,30,int,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tag_counts.train/nll_r,30,int,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tag_counts.train/nll_passenger,30,int,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tag_counts.train/nll_total_amount,30,int,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tag_counts.val/nll_total,30,int,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tag_counts.val/nll_h,30,int,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tag_counts.val/nll_o,30,int,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tag_counts.val/nll_d,30,int,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tag_counts.val/nll_r,30,int,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tag_counts.val/nll_passenger,30,int,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tag_counts.val/nll_total_amount,30,int,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tag_counts.train/grad_norm,30,int,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tag_counts.train/param_norm,30,int,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tag_counts.flow/layer_logdet_mean_4,30,int,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tag_counts.flow/layer_logdet_std_4,30,int,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tag_counts.flow/layer_logdet_mean_3,30,int,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tag_counts.flow/layer_logdet_std_3,30,int,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tag_counts.flow/layer_logdet_mean_2,30,int,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tag_counts.flow/layer_logdet_std_2,30,int,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tag_counts.flow/layer_logdet_mean_1,30,int,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tag_counts.flow/layer_logdet_std_1,30,int,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tag_counts.flow/layer_logdet_mean_0,30,int,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tag_counts.flow/layer_logdet_std_0,30,int,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tag_counts.metrics/n_real,6,int,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tag_counts.metrics/n_synth,6,int,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tag_counts.metrics/hour_of_day_jsd,6,int,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tag_counts.metrics/hour_of_day_chi2,6,int,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tag_counts.metrics/day_of_week_jsd,6,int,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tag_counts.metrics/day_of_week_chi2,6,int,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tag_counts.metrics/pickup_id_jsd,6,int,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tag_counts.metrics/pickup_id_chi2,6,int,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tag_counts.metrics/dropoff_id_jsd,6,int,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tag_counts.metrics/dropoff_id_chi2,6,int,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tag_counts.metrics/od_jsd,6,int,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tag_counts.metrics/od_chi2,6,int,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tag_counts.metrics/od_coverage_real,6,int,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tag_counts.metrics/od_coverage_synth,6,int,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tag_counts.metrics/od_unique_real,6,int,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tag_counts.metrics/od_unique_synth,6,int,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tag_counts.metrics/time_jsd,6,int,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tag_counts.metrics/time_chi2,6,int,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tag_counts.metrics/time_coverage_real,6,int,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tag_counts.metrics/time_coverage_synth,6,int,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tag_counts.metrics/time_unique_real,6,int,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tag_counts.metrics/time_unique_synth,6,int,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tag_counts.metrics/joint_jsd,6,int,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tag_counts.metrics/joint_chi2,6,int,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tag_counts.metrics/joint_coverage_real,6,int,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tag_counts.metrics/joint_coverage_synth,6,int,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tag_counts.metrics/joint_unique_real,6,int,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tag_counts.metrics/joint_unique_synth,6,int,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tag_counts.metrics/joint_mode_dropping_ratio,6,int,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,tag_counts.metrics/joint_invalid_ratio,6,int,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,first.step,1.0,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,first.tag,train/nll_total,str,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,first.value,13.024033546447754,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,last.step,30.0,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,last.tag,metrics/joint_invalid_ratio,str,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_metric,metrics,strategy_tht_scalars,scalars,last.value,0.9519722051910893,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,,,
section_status,section,strategy_tht_log,log,status,ok,str,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log,ok,log,,,,
section_file,section,strategy_tht_log,log,file.size_bytes,2120,int,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log,ok,log,,,,
section_file,section,strategy_tht_log,log,file.sha256,51cc4681e1df9de57e53689a06f239d2b56a4d0b2a9a08a58211c1635b9d7240,str,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log,ok,log,,,,
section_metric,metrics,strategy_tht_log,log,lines,38,int,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log,ok,log,,,,
section_metric,metrics,strategy_tht_log,log,event_count,30,int,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log,ok,log,,,,
section_metric,metrics,strategy_tht_log,log,has_early_stopping,False,bool,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log,ok,log,,,,
section_metric,metrics,strategy_tht_log,log,first_checkpoint_line,[THT-TripGen] saved checkpoint=outputs/save_data/ryc/tht_tripgen_20260212_234749/tht_tripgen.pt,str,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log,ok,log,,,,
section_metric,metrics,strategy_tht_log,log,last_lines[0],[THT-TripGen] run_tag=tht_tripgen_20260212_234749,str,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log,ok,log,,,,
section_metric,metrics,strategy_tht_log,log,last_lines[1],[THT-TripGen] dropping 80906 rows with negative total_amount,str,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log,ok,log,,,,
section_metric,metrics,strategy_tht_log,log,last_lines[2],[THT-TripGen] train_rows=3839929 val_rows=682599 hold_rows=1094596,str,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log,ok,log,,,,
section_metric,metrics,strategy_tht_log,log,last_lines[3],[Epoch 001] train_nll=13.0240 val_nll=12.4621,str,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log,ok,log,,,,
section_metric,metrics,strategy_tht_log,log,last_lines[4],[Epoch 002] train_nll=12.3762 val_nll=12.1925,str,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log,ok,log,,,,
section_metric,metrics,strategy_tht_log,log,last_lines[5],[Epoch 003] train_nll=12.1756 val_nll=12.0320,str,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log,ok,log,,,,
section_metric,metrics,strategy_tht_log,log,last_lines[6],[Epoch 004] train_nll=12.0541 val_nll=11.9516,str,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log,ok,log,,,,
section_metric,metrics,strategy_tht_log,log,last_lines[7],[Epoch 005] train_nll=11.9863 val_nll=11.9082,str,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log,ok,log,,,,
section_metric,metrics,strategy_tht_log,log,last_lines[8],[Epoch 006] train_nll=11.9421 val_nll=11.8692,str,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log,ok,log,,,,
section_metric,metrics,strategy_tht_log,log,last_lines[9],[Epoch 007] train_nll=11.9099 val_nll=11.8568,str,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log,ok,log,,,,
section_metric,metrics,strategy_tht_log,log,last_lines[10],[Epoch 008] train_nll=11.8850 val_nll=11.8299,str,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log,ok,log,,,,
section_metric,metrics,strategy_tht_log,log,last_lines[11],[Epoch 009] train_nll=11.8651 val_nll=11.8157,str,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log,ok,log,,,,
section_metric,metrics,strategy_tht_log,log,last_lines[12],[Epoch 010] train_nll=11.8488 val_nll=11.8046,str,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log,ok,log,,,,
section_metric,metrics,strategy_tht_log,log,last_lines[13],[Epoch 011] train_nll=11.8360 val_nll=11.7863,str,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log,ok,log,,,,
section_metric,metrics,strategy_tht_log,log,last_lines[14],[Epoch 012] train_nll=11.8254 val_nll=11.7876,str,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log,ok,log,,,,
section_metric,metrics,strategy_tht_log,log,last_lines[15],[Epoch 013] train_nll=11.8161 val_nll=11.7805,str,outputs/logs/tht_tripgen_20260212_234749/train_tht_tripgen.log,ok,log,,,,
